Date,VIXM,^VIX,spy,GBPUSD=X,BRLUSD=X,DX-Y.NYB,USDJPY=X,^TNX,ZF=F,NQ=F,NKD=F,LQD,AAPL,AMZN,MU,MSFT,BMY,PLD,FXI,FEZ,^FTSE,^FCHI,^GSPC,gld,slv,ES=F,QM=F,BIO=F,INTC,TSM
2011-02-01,274.8399963378906,17.6299991607666,106.10533905029297,1.6030007600784302,0.5998799800872803,77.06999969482422,82.06999969482422,3.443000078201294,118.0703125,2322.5,10335.0,75.00569915771484,10.564881324768066,172.11000061035156,10.79491138458252,22.069015502929688,18.123865127563477,23.82381248474121,32.98286437988281,29.282960891723633,5957.7998046875,4072.6201171875,1307.5899658203125,130.8000030517578,27.8700008392334,1302.75,90.7750015258789,982.5999755859375,15.45836067199707,9.33998966217041
2011-02-02,274.239990234375,17.299999237060547,105.9024658203125,1.6136059761047363,0.6005284786224365,77.16000366210938,81.39099884033203,3.489000082015991,117.6875,2319.75,10460.0,74.85965728759766,10.543140411376953,173.52999877929688,10.874798774719238,22.029592514038086,18.131038665771484,23.630176544189453,32.94437026977539,29.125743865966797,6000.10009765625,4066.530029296875,1304.030029296875,130.4499969482422,27.690000534057617,1300.0,90.8499984741211,983.0,15.515935897827148,9.431904792785645
2011-02-03,272.6000061035156,16.690000534057617,106.13780212402344,1.6204829216003418,0.6014313697814941,77.75,81.49299621582031,3.5409998893737793,117.3984375,2321.75,10510.0,74.67900085449219,10.516194343566895,173.7100067138672,10.884784698486328,21.800939559936523,18.28882598876953,23.73057746887207,32.859676361083984,28.82563018798828,5983.2998046875,4036.590087890625,1307.0999755859375,132.1999969482422,28.290000915527344,1303.25,90.55000305175781,977.2000122070312,15.654550552368164,9.446043014526367
2011-02-04,269.239990234375,15.930000305175781,106.43807983398438,1.6134496927261353,0.5993766188621521,78.04000091552734,81.6500015258789,3.6519999504089355,116.8515625,2337.5,10640.0,74.4496078491211,10.60988998413086,175.92999267578125,11.034575462341309,21.895557403564453,18.432266235351562,23.737749099731445,33.005950927734375,28.789897918701172,5997.39990234375,4047.2099609375,1310.8699951171875,131.66000366210938,28.399999618530273,1307.25,89.0250015258789,979.7000122070312,15.734386444091797,9.629874229431152
2011-02-07,265.8399963378906,16.280000686645508,107.10357666015625,1.609968900680542,0.6156877279281616,78.02999877929688,82.22000122070312,3.6440000534057617,116.8828125,2345.0,10665.0,74.53299713134766,10.77463150024414,176.42999267578125,11.274240493774414,22.23459243774414,18.525503158569336,24.024606704711914,32.69799041748047,28.93282127380371,6051.0,4090.800048828125,1319.050048828125,131.67999267578125,28.65999984741211,1315.75,87.4749984741211,980.7000122070312,15.741649627685547,9.65815544128418
2011-02-08,262.239990234375,15.8100004196167,107.59053039550781,1.6129032373428345,0.614288330078125,78.0,82.28900146484375,3.7249999046325684,116.34375,2362.75,10695.0,74.26194763183594,10.876289367675781,183.05999755859375,11.424030303955078,22.297672271728516,18.468120574951172,24.16804313659668,32.78268051147461,29.21864128112793,6091.2998046875,4108.27001953125,1324.5699462890625,133.13999938964844,29.639999389648438,1321.75,86.94999694824219,980.5,15.70535945892334,9.4884672164917
2011-02-09,260.79998779296875,15.869999885559082,107.3470458984375,1.606632113456726,0.6007810235023499,77.63999938964844,82.3030014038086,3.6419999599456787,116.6953125,2362.25,10630.0,74.74156188964844,10.966926574707031,185.3000030517578,11.244282722473145,22.053245544433594,18.446611404418945,24.160869598388672,31.951183319091797,29.282960891723633,6052.2998046875,4090.739990234375,1320.8800048828125,133.07000732421875,29.520000457763672,1319.25,86.69999694824219,973.2999877929688,15.574722290039062,9.255144119262695
2011-02-10,259.1199951171875,16.09000015258789,107.38762664794922,1.6101503372192383,0.6016847491264343,78.25,82.41899871826172,3.7079999446868896,116.3046875,2361.75,10675.0,74.37312316894531,10.856080055236816,186.2100067138672,11.29421329498291,21.68267250061035,18.317514419555664,24.464603424072266,31.851097106933594,28.97569465637207,6020.0,4095.139892578125,1321.8699951171875,132.85000610351562,29.459999084472656,1318.75,86.7249984741211,976.2000122070312,15.821479797363281,9.078384399414062
2011-02-11,255.75999450683594,15.6899995803833,108.02879333496094,1.6097097396850586,0.6009253859519958,78.45999908447266,83.33999633789062,3.6459999084472656,116.46875,2378.25,10715.0,74.78326416015625,10.926809310913086,189.25,11.304198265075684,21.485551834106445,18.0880069732666,24.80448341369629,32.08976364135742,28.918535232543945,6062.89990234375,4101.31005859375,1329.1500244140625,132.32000732421875,29.209999084472656,1327.25,85.57499694824219,977.7999877929688,15.792455673217773,9.149086952209473
2011-02-14,255.24000549316406,15.949999809265137,108.28850555419922,1.6003072261810303,0.619003415107727,78.61000061035156,83.44400024414062,3.614000082015991,116.53125,2381.75,10755.0,74.83191680908203,10.998157501220703,190.4199981689453,11.633737564086914,21.469785690307617,18.331859588623047,24.912960052490234,32.274539947509766,28.67557716369629,6060.10009765625,4096.6201171875,1332.3199462890625,132.9499969482422,29.959999084472656,1327.75,84.80000305175781,984.7999877929688,15.654550552368164,9.113734245300293
2011-02-15,257.3599853515625,16.3700008392334,107.94759368896484,1.6028209924697876,0.6000600457191467,78.56999969482422,83.41300201416016,3.615999937057495,116.6015625,2381.5,10765.0,74.99871063232422,11.020203590393066,189.02999877929688,11.65371036529541,21.382545471191406,18.367717742919922,25.079288482666016,32.18215560913086,28.682722091674805,6037.10009765625,4110.33984375,1328.010009765625,133.97000122070312,30.0,1326.25,84.32499694824219,985.5,15.567469596862793,9.064241409301758
2011-02-16,256.79998779296875,16.719999313354492,108.62933349609375,1.6136579513549805,0.5993047952651978,78.22000122070312,83.71600341796875,3.621000051498413,116.5390625,2392.0,10880.0,74.90836334228516,11.11910629272461,186.6199951171875,11.613765716552734,21.430130004882812,18.374889373779297,25.49149513244629,32.5748176574707,29.225786209106445,6085.2998046875,4151.259765625,1336.3199462890625,134.10000610351562,29.959999084472656,1333.0,85.0,989.9000244140625,15.78519344329834,9.113734245300293
2011-02-17,261.5199890136719,16.59000015258789,108.9539794921875,1.60929536819458,0.5991611480712891,78.0,83.61000061035156,3.5739998817443848,116.90625,2393.5,10870.0,75.04735565185547,10.971210479736328,187.75999450683594,11.783528327941895,21.580821990966797,18.482473373413086,25.918167114257812,32.844276428222656,29.397279739379883,6087.39990234375,4152.31005859375,1340.4300537109375,135.0399932861328,31.030000686645508,1337.75,86.3499984741211,992.4000244140625,15.944865226745605,9.24100399017334
2011-02-18,265.79998779296875,16.43000030517578,109.18122100830078,1.6178088188171387,0.6016847491264343,77.66000366210938,83.29000091552734,3.5889999866485596,116.9609375,2395.0,10855.0,75.15861511230469,10.734211921691895,186.5,11.68366813659668,21.461851119995117,18.28165054321289,25.5999755859375,32.89816665649414,29.54020118713379,6083.0,4157.14013671875,1343.010009765625,135.41000366210938,31.790000915527344,1342.5,86.19999694824219,990.7000122070312,16.068235397338867,9.057172775268555
2011-02-21,,,,1.6250914335250854,0.6193867921829224,,83.08000183105469,,,,,,,,,,,,,,6014.7998046875,4097.41015625,,,,,,,,
2011-02-22,281.55999755859375,20.799999237060547,106.9899673461914,1.6227970123291016,0.5997001528739929,77.7699966430664,83.06600189208984,3.4609999656677246,117.6640625,2321.75,10540.0,75.3670883178711,10.368300437927246,180.4199981689453,10.904757499694824,21.089080810546875,18.2027530670166,25.339624404907227,31.7202091217041,28.411184310913086,5996.7998046875,4050.27001953125,1315.43994140625,136.2899932861328,32.2599983215332,1314.5,95.42500305175781,971.7000122070312,15.828734397888184,8.7743558883667
2011-02-23,289.0400085449219,22.1299991607666,106.33258056640625,1.6160049438476562,0.5985515117645264,77.41000366210938,82.76000213623047,3.486999988555908,117.484375,2303.5,10560.0,75.27676391601562,10.4910888671875,176.67999267578125,10.535273551940918,21.089080810546875,18.0880069732666,25.310699462890625,31.751005172729492,28.55409812927246,5923.5,4013.1201171875,1307.4000244140625,137.50999450683594,32.709999084472656,1305.5,98.0999984741211,962.9000244140625,15.349738121032715,8.682441711425781
2011-02-24,289.3599853515625,21.31999969482422,106.25952911376953,1.6235084533691406,0.5984440445899963,77.05999755859375,82.43800354003906,3.437999963760376,117.6015625,2308.25,10435.0,75.36013793945312,10.499049186706543,177.75,10.894770622253418,21.23185157775879,18.21709632873535,25.18052864074707,31.689409255981445,28.57553482055664,5920.0,4009.639892578125,1306.0999755859375,136.47999572753906,31.200000762939453,1302.75,97.2750015258789,962.2000122070312,15.451342582702637,8.569315910339355
2011-02-25,278.9599914550781,19.219999313354492,107.39574432373047,1.614439606666565,0.6014313697814941,77.27999877929688,82.0469970703125,3.424999952316284,117.671875,2345.75,10550.0,75.71463775634766,10.660726547241211,177.24000549316406,11.424030303955078,21.057357788085938,18.28165054321289,25.795217514038086,32.21296310424805,28.88994026184082,6001.2001953125,4070.3798828125,1319.8800048828125,137.3800048828125,32.560001373291016,1318.75,97.875,981.5999755859375,15.86502742767334,8.689512252807617
2011-02-28,273.7200012207031,18.350000381469727,108.06121063232422,1.610046625137329,0.6024096608161926,76.88999938964844,81.62200164794922,3.4140000343322754,117.875,2350.75,10685.0,75.91621398925781,10.81535530090332,173.2899932861328,11.114463806152344,21.081157684326172,18.511159896850586,26.308664321899414,32.68259811401367,29.268661499023438,5994.0,4110.35009765625,1327.219970703125,137.66000366210938,33.11000061035156,1326.0,96.9749984741211,980.5,15.581982612609863,8.689512252807617
2011-03-01,284.8399963378906,21.010000228881836,106.25952911376953,1.6270480155944824,0.6028454303741455,77.05000305175781,81.87300109863281,3.4140000343322754,117.96875,2311.5,10600.0,75.9176254272461,10.69593620300293,169.44000244140625,10.944701194763184,20.748050689697266,18.3461971282959,25.426406860351562,32.467018127441406,28.704151153564453,5935.7998046875,4067.14990234375,1306.3299560546875,140.02999877929688,33.869998931884766,1301.0,99.625,974.0999755859375,15.523918151855469,8.611738204956055
